id,split,MSA,EGY
19605,corpus-6-train,أريد بوفتيك .,أنا حاخد بفتيك.
19607,corpus-6-train,هذا صحيح . إن لدينا أيضاً مواقع تاريخية شهيرة في المدينة والمنطقة المجاورة .,ده صحيح. إحنا كمان عندنا مواقع تاريخية تانية معروفة في المدينة والمدن المجاورة.
19609,corpus-6-train,حقا . هذه ثاني مرة بالنسبة لنا منذ جاءنا هنا لقضاء شهر العسل .,حقيقي. دي المرة التانية بالنسبة لنا من ساعة ما زرنا هنا وإحنا عرسان في شهر العسل.
19610,corpus-6-test-corpus-26-dev,"املأ استمارة التسجيل هذه , من فضلك .",املا استمارة التسجيل دي، من فضلك.
19611,corpus-6-train,ليس لدي هوايات . فقط الاجتهاد في العمل مثلي مثل أغلب اليابانيين .,معنديش هوايات. بس بشتغل بجد، زي معظم اليابانيين ما بيعملوا.
19615,corpus-6-train,أجل . رغم شعوري وكأنني جئت هنا مرات كثيرة من خلال الأفلام وبرامج التليفزيون .,أيوة، على الرغم من إني حاسس إني كنت هنا كذا مرة من خلال الأفلام وبرامج التلفزيون.
19616,corpus-6-train,أيّ ممر ؟,أنهو ممر؟
19617,corpus-6-test-corpus-26-test,أريد تذكرتين ذهاب وعودة إلى أكسفورد .,عايز تذكرتين ذهاب وعودة لأكسفورد.
19618,corpus-6-train,إلى المحطة النهائية ، روما ، من فضلك .,لآخر مكان، روما، لو سمحت.
19619,corpus-6-test-corpus-26-train,متى يتعين على الوصول إلى المطار ؟,في أي وقت حاجي المطار؟
19620,corpus-6-test-corpus-26-train,هذه السرعة بطيئة .,ده بطيء.
19621,corpus-6-train,إن البروفيسور كورن يهوي إلقاء الألغاز المفاجئة .,أوه،  أستاذ كورن بيحب يدي امتحانات فجأة من غير ما يقول.
19623,corpus-6-test-corpus-26-train,أين يمكنني طباعة الفيلم ؟,ممكن أحمض فيلم فين؟
19625,corpus-6-dev,هل الأمر على هذا النحو ؟ إذن ، ماذا سيحدث ؟,هو ده صحيح؟ وبعدين، إيه اللي حيحصل؟
19627,corpus-6-dev,لقد تلفت حقيبة سفري .,شنطتي باظت.
19628,corpus-6-train,هل صادفك شيء لم تكن تتوقعه عن اليابان ؟,هو فيه أي حاجة فاجئتك عن اليابان؟
19629,corpus-6-dev,عندما ترى إحداها ما عليك إلا أن تلوح بيدك .,لما تشوف واحد، بس شاور.
19635,corpus-6-train,أريد أن أغادر قبل موعدي بيوم واحد .,عاوز أمشي يوم بدري.
19636,corpus-6-train,أشعر بعطش شديد . أريد كوباً ضخما ، من فضلك .,أنا عطشان جدا. إزازة كبيرة، لو سمحت.
19637,corpus-6-train,إنه سوبر ماركت شديد الضخامة يقع خارج مدينة كبيرة . وبه تسهيلات رحبة لانتظار السيارات .,ده سوبر ماركت كبير جدا موجود خارج مدينة كبيرة. عنده خدمة متوفرة لركن العربية.
19640,corpus-6-train,تبدو هشة .,ده شكله ضعيف.
19642,corpus-6-train,هل يمكنك أن تشمل تلك البوابة في الصورة ؟,ممكن تظهر البوابة دي في الصورة؟
19643,corpus-6-test-corpus-26-test,كلا ، من فضلك لا تفعل ذلك هلا ادخرت أسئلتك حتى نهاية حديثي ، لحين طلبها .,لأ، لو سمحت متعملش كدة. ممكن تخلي أسئلتك لنهاية كلامي، لما أسأل عنهم؟
19644,corpus-6-train,هل يشمل ذلك الإفطار ؟,هو ده شامل الفطار؟
19646,corpus-6-train,أحرف مزدوجة ، من فضلك .,طباعة وش وضهر، لو سمحت.
19647,corpus-6-train,هل هناك سيارات أجرة كثيرة ؟,فيه أي عربيات أجرة جاية؟
19648,corpus-6-test-corpus-26-dev,أريد مقعداً جيداً .,عاوز كرسي كويس.
19649,corpus-6-test-corpus-26-train,آسف الحمام به عطل . أحتاج للمساعدة .,أنا آسف التواليت مش شغال. عايز مساعدة.
19650,corpus-6-train,نعم ، إنه مفتوح للجمهور ؟,أيوة، ده بيفتح للجمهور.
19651,corpus-6-test-corpus-26-test,ليس به صعوبة أو غموض .,ده مفيش حاجة صعبة ولا غامضة.
19652,corpus-6-dev,مقاعد بالطابق الأول ، من فضلك .,كراسي الدور الأول، لو سمحت.
19653,corpus-6-train,إني مطلقة .,أنا مطلق.
19654,corpus-6-test-corpus-26-train,سأذهب بك على مقعدك . من هنا ، من فضلك .,حجيبلك كرسيك. من هنا، لو سمحت.
19656,corpus-6-test-corpus-26-train,معذرة ، هل يسعني أن أتوجه إليك بسؤال ؟,معلش، ممكن أسألك سؤال؟
19658,corpus-6-train,هل يؤدي هذا الطريق إلى الفندق ؟,هو ده الطريق للفندق؟
19659,corpus-6-train,معذرة ، ولكن هذا قصير .,معلش، بس هو شكله حيكون قصير.
19660,corpus-6-train,على ما يبدو أعاني من خفقان بالقلب .,أنا حصلي إخفاقات.
19661,corpus-6-train,سأذهب من كالية إلى دوفر بالمعدية .,حروح من كاليه لدوفر بالعبارة.
19664,corpus-6-dev,أريد تذكرة جديدة .,عاوز تذكرة جديدة.
19665,corpus-6-train,أريد بتسا مركبة وزجاجتي بيرة ، من فضلك .,واحد بيتزا مشكل وإزازتين بيرة، لو سمحت.
19666,corpus-6-test-corpus-26-train,أعتقد ذلك .,أنا أعتقد كدة.
19667,corpus-6-train,أحتاجها في أقرب وقت ممكن .,عاوزه في أسرع وقت.
19669,corpus-6-train,نعم ، يتعين علينا أن نتقي الإيدز .,أيوة، إحنا محتاجين نحرص من الإيدز.
19671,corpus-6-dev,هدية لوالدتي .,هدية لأمي.
19673,corpus-6-train,لم أكن أعلم أن التفتيش الأمني بهذه الصرامة .,أنا مكنتش عارف إن الفحص الأمني جامد قوي.
19674,corpus-6-train,أين أهبط للذهاب على تشاينا تاون ؟,أنزل فين عشان أروح للحي الصيني؟
19675,corpus-6-test-corpus-26-train,أهلا . فرصة سعيدة .,أهلا، فرصة سعيدة.
19676,corpus-6-train,سمك مقلي .,سمك مقلي.
19677,corpus-6-train,أعمل في بنك .,أنا بشتغل في بنك.
19678,corpus-6-train,معذرة . هل يمكنك اقتراح مطعم جيد ؟,معلش. ممكن تقترح عليا مطعم كويس؟
19681,corpus-6-train,كم أوقية يمكن إعفاؤها من الضرائب حين أذهب بها إلى اليابان ؟,كم وأقية ممكن تتعفى من الضرايب لما أجيبهم لليابان؟
19682,corpus-6-train,أريد لعبة لصبي .,عاوز لعبة لولد.
19683,corpus-6-train,أود إرسال هذه البطاقة البريدية إلى اليابان بالبريد السريع .,عاوز أبعت الكارت ده لليابان اكسبريس.
19684,corpus-6-dev,أريد أن أبعث هذا الخطاب بالبريد الجوي .,عاوزأبعت الجواب دهه بالبريد الجوي.
19686,corpus-6-train,لدينا غرفة مزدوجة بخمسين دولاراً في الليلة .,عندنا مزدوجة بخمسين دولار في الليلة.
19687,corpus-6-train,آسف ، لا نسمح بارتداء الجينز والتشيرتات .,آسف، إحنا مش بنسمح بالجينز والتيشيرتات.
19689,corpus-6-train,أريد التسجيل ، من فضلك . اسمي هاروكو أوجاوا . أعتقد أن لدي حجز .,عاوز أسجل وصول، من فضلك. اسمي هاروكو اوجاوا. أعتقد إن عندي حجز.
19691,corpus-6-test-corpus-26-train,"أريد فحص هذه الحقائب المتجه إلى طوكيو , من فضلك .",عاوز أسجل الشنطة دي لحد طوكيو، من فضلك.
19693,corpus-6-train,هل هذه هي الحافلة الصحيحة ، تلك التي تقترب الآن ؟,هو ده الأتوبيس الصح، اللي جاي دلوقتي ده؟
19694,corpus-6-test-corpus-26-train,هل يمكنك أن تريني حجماً أكبر بقليل ؟,ممكن توريني واحد أكبر سنة؟
19696,corpus-6-train,هل تحضر أية هدايا لأي شخص في هذا البلد ؟,إنت جبت هدايا لأي حد في البلد دي؟
19697,corpus-6-train,من فضلك تناول من الأطعمة أسهلها هضماً بقدر الإمكان .,لو سمحت كل الأكل اللي سهل يتهضم على قد ما تقدر.
19701,corpus-6-train,من فضلك أخبرني إجراء الإعفاء الضريبي .,من فضلك قل لي إجراء الإعفا من الضرايب.
19702,corpus-6-train,إنه مكان رائع ، أليس كذلك ؟,ده مكان رائع، مش كدة؟
19703,corpus-6-test-corpus-26-train,أظن أن الملابس المصنوعة في اليابان قد جرى تفصيلها على نحو أفضل بالتأكيد .,أعتقد إن الهدوم المصنوعة في اليابان أكيد متصممة بشكل أحسن.
19704,corpus-6-train,هل لديك جدول مواعيد القطارات ؟,عندك جدول زمني للقطورات؟
19705,corpus-6-train,من فضلك ساعدني في العثور على صبي يرتدي قبعة حمراء .,لو سمحت ساعدني ألاقي ولد لابس طاقية حمرا.
19706,corpus-6-train,معذرة ، أريد إرسال هذه إلى اليابان . كم السعر الطابع البريدي على هذه ؟,معلش، عاوز أبعت ده لليابان. الرسوم البريدية قد إيه على ده؟
19707,corpus-6-train,لقد جلت أنحاء أمريكا عن طريق خدمة استئجار سيارات .,أنا لفيت أمريكا من خلال اجر-عربية.
19713,corpus-6-train,وهو كذلك ، الغرفة اثنان صفر ثلاثة . ها هو ذا المفتاح .,تمام، غرفة ميتين وتلاتة. ده مفتاحك.
19714,corpus-6-dev,يبدأ الفيلم في العاشرة والنصف مساء . وينتهي في الواحدة صباحاً .,الفيلم ده يبدأ عشرة ونص بالليل ويخلص واحدة الصبح.
19715,corpus-6-test-corpus-26-train,الأجدر بك أن تكف عن ذلك .,كان الأحسن تستسلم.
19716,corpus-6-test-corpus-26-dev,"أعد ذلك , من فضلك .",قول تاني لو سمحت.
19717,corpus-6-train,"مجعد , من فضلك .",كنيش، لو سمحت.
19718,corpus-6-train,هل يمكنني الحصول على مكالمة إيقاظ في السابعة صباحا ؟,ممكن مكالمة تصحيني الساعة سبعة الصبح؟
19721,corpus-6-train,أريد كاميرا رخيصة .,عاوز كاميرا مش غالية.
19722,corpus-6-test-corpus-26-train,هل يمكنك تسجيل العنوان ورقم الهاتف من أجلي ، من فضلك ؟,ممكن تكتبلي العنوان ورقم التليفون، لو سمحت؟
19725,corpus-6-train,"يستاء اليابانيون من إساءة معاملة الضيوف , أو أن تساء معاملتهم .",الشعب الياباني بيتضايق من علاج مع الضيوف، وبيتعالجوا، بطريقة سيئة.
19726,corpus-6-test-corpus-26-train,هل بها جهاز تدفئة ؟,هو ده سخن؟
19728,corpus-6-train,هل يمكنني الحصول على بطاقات بريدية ؟,ممكن آخد طوابع بريد؟
19730,corpus-6-train,متى يتم توقيع عقود المكتب ؟,إمتى حيكون عندك كتب متوقعة؟
