,sent,lang
650," بيوم مطر كتير، كان لازم أمينة تروح على السوق بسرعة. ما كانت قادرة تلاقي تاكسي من ورا المطر الغزير. يوم ما وقفتلها تاكسي، صرخت: ""لو سمحت، بسرعة!"" وأخيراً قدرت توصل على المكان يلي بدها ياه بالوقت المناسب. ",Syrian
651, كان تاناب عم يستنى رفيقو عند الساعة سبعة. لما وصل الشخص التاني، ابتدوا يحكوا بموضوع مهم. حكوا عن مشروع مشترك كانوا ناويين يشتغلوا عليه. وبنهاية اللقاء، اتفقوا على الخطوات يلي رح يعملوها وتودعوا بحماس. ,Syrian
652, المكيف ما عم يشتغل، فاتصل أحمد بالصيانة. الصياني إجا وشاف أنو العطل صغير وفينا نصلحو. بعد ساعة شغل، صار المكيف يشتغل منيح. أحمد حس بالراحة وصار جاهز ليقضي باقي اليوم برتاح. ,Syrian
653, كل يوم اثنين بتصحى بكير تجهز الفطور لعيلتها. بتعمل بيض مقلي وخبز طازج وشاي حار. بعد ما تخلص الفطور، بتبلش ترتب البيت وتهتم بالحديقة. هيك هي كل يوم اثنين، بتحط الحب والدفا بالبيت. ,Syrian
654," وصل محمد عالمطار بكير ومعو شنتتو بإيدو. سمع صوت المذيع عم يطلب منو يتجه لقاعة المغادرة الدولية. ودع أصحابو وقلن: ""تفضلو على قاعة المغادرة الدولية، بتمنالكم رحلة سعيدة"". طلع عالطيارة وعيونو عم تبرق بالحماس للمغامرة الجديدة. ",Syrian
655," أحمد كان ناوي يروح على باريس ليشوف برج إيفل. سأل الوكيل: ""في عندكن رحلات على باريس بقطار يوروستار؟"" الوكيل قللو في رحلة موجودة الأسبوع الجاي. أحمد حجز تذكرتو وصار متحمس كتير للسفرة. ",Syrian
656, ساعتي السيكو الرقمية كانت هدية من جدي. كل يوم، كانت تذكرني بالأوقات الحلوة يلي قضيتها معو. في يوم من الأيام، ضاعت الساعة وحسيت بحزن كبير. بعد ما دورت كتير، لقيتها تحت السرير ورجعتلي الذكريات الحلوة. ,Syrian
657, جبت الشهادة الطبية لدكتوري من اليابان. ولما شافها، انبهر بالدقة والاحترافية يلي انكتبت فيها. من بعدها قرر يتبنى هالطريقة بعيادته. ومع الأيام، صارت العيادة مثال يُقتدى فيه بالمدينة. ,Syrian
658, بالطيارة يللي عم تروح على بيروت، ماجد فتح مجلة الرحلة ليقرا. لقى قائمة المشروبات واختار عصير برتقال. المضيفة جاتلا بابتسامة وقدمتلو الشراب مع الغدا. ماجد حس بالراحة وهو عم ياكل وعم يتأمل الغيوم من الشباك. ,Syrian
659," مرة، سأل الصبي الشيخ اللي قاعد بالحديقة: ""عمو، إنت ساكن قريب من هون؟"" الشيخ ابتسم وعزم الصبي يزورو ببيتو الصغير يلي ورا الحديقة مباشرة. من وقتها، الصبي صار يعيط عالشيخ كل يوم، وتعلم كتير من حكاياتو وخبراتو. الصداقة بيناتهم صارت قصة ملهمة لكل اللي بالحارة. ",Syrian
660," كان أحمد عندو محل صغير للهدايا وبدو يرسل شوية منتجات عاليابان. حكى مع شركة الشحن وقللهم: ""فيكن تبعتوها لليابان؟"" الشركة وافقت وقلتلو شو لازم يعمل. بعد كم يوم، أحمد استلم رسالة تؤكد إنو الهدايا وصلت لليابان بالسلامة. ",Syrian
661, يوسف راح عالمول يدور على محل الهدايا. لقاه بعد ما دور كتير بالطابق التاني. اشترى هدية لأختو وكتير فرحت فيها. رجع عالبيت مبسوط باللي اختار. ,Syrian
662, نورا موافقة تقابل صديقها يوم الجمعة. يومها، صحيت بكير وجهزت حالها للطلعة. بس استلمت مسج منو بيعتذر عن التأخير. فقررت نورا تستفيد من الوقت وتقرأ كتابها يلي بتحبو. ,Syrian
663, طيب، خليني شوف شو اللي ناقص وشو الموجود. شو نوع الكاميرات هي؟ فتح الدرج ليلاقي إنو الكاميرا العتيقة اختفت. تذكر إنو شافها آخر مرة على الطاولة جنب الشباك. دور بكل زاوية بالبيت، حس بقلق. آخر شي، لقاها مخباية تحت كومة من الكتب القديمة. ,Syrian
664, أنا آسف كتير، نحنا عم نجهزلك الغرفة يلي طلبتها. الرجال وصل متأخر على الفندق بسبب عطل بالسيارة تبعتو. بعد ما عتذر موظف الاستقبال، قللو إنو الغرفة رح تكون جاهزة بعد شوي. الرجال حس بارتياح لأن الخدمة كانت سريعة وكفو. بالآخر، رتاح بغرفتو وهوي عم يتأمل المنظر الحلو من الشباك. ,Syrian
665, لقى أحمد خريطة قديمة بالسوق، وسأل البياع إذا فيو ياخدها. الخريطة كانت واضحة فيها محطات المترو ومحطات الباصات. قللو البياع إنو الخريطة من وقت كانت المدينة عم تزدهر. حس أحمد بحماسة ليكتشف تاريخ المدينة من خلال هالخريطة. ,Syrian
666, آه لقديت شبزوكي. صرت دور عليه بكل مكان، بس ما لقيتو. صرت زعلان كتير لأنو كان صاحبي المفضل. آخر شي، لقيتو مخبى بالحديقة وفرحتي ما عم بتوصف. ,Syrian
667, كنت ماشي عالطريق الأساسي جنب خليج موروا وشفت الغروب شو حلو. فجأة، لمحت مركب صيد قديم عم يتقرب من الشاطئ. قربت لحتى شوف منيح ولقيت شايب عم يحكي حكايات البحر. قعدت ساعات بسمع لقصصو الممتعة وعم طالع على جمال الطبيعة يللي حوالينا. ,Syrian
668, ايه، عنا منهاج لنص يوم، ومنهاج ليوم كامل. بالمدرسة، الطلاب بيقدروا يختاروا المنهاج يلي بيناسبهم. طارق اختار المنهاج الكامل حتى يستفيد أكتر. وبعد سنة، طارق قدر يتفوق بفضل جهودو والمنهاج الكامل. ,Syrian
669, كان في عصفور حلو عم يطير بالسما الزرقا، وكان دايمًا بيحب يطير عالي ليشوف العالم من حواليه. بيوم من الأيام، لقى محل منيح ليبني فيه عشو. ومع الوقت، صار العش ملجأ لعصافير تانية بتحب كمان تطير عالي بالسما الواسعة. ,Syrian
670, محمد راح عالمحل يشتري منبه جديد. لاقى كتير أنواع بس اختار واحد متطور. دفع تمنو ورجع عالبيت مبسوط. تاني يوم، صحى بكير بفضل المنبه الجديد. ,Syrian
671," بيوم من الأيام، محمد قرر يلغي حجزو بفندق الواحة لأنو لقى مكان أقرب لشغلو. اتصل بالفندق وقال، ""بدي إلغي حجزي، لو سمحت."" الموظف بالاستقبال فهم الوضع وألغى الحجز من دون ما يطلب رسوم إضافية. محمد حس بالراحة لأن رح يوفر وقت ومصاري بالمواصلات. ",Syrian
672," بيوم من الأيام، في واحد كان عم يفكر ""شو يعني نظام الاسترداد؟""، قرر يدور على الجواب. وبعد تعب وبحث كتير، اكتشف إنو نظام الاسترداد هو مجموعة إجراءات بتسمح للزباين يرجعو السلع أو ياخدو تعويض إذا كان في عيب. حس بالراحة لأنه صار يعرف حقوقه كزبون، وقرر ينشر هالمعلومة للناس ليستفيدوا. ",Syrian
