id,split,MSA,ALG
17272,corpus-6-test-corpus-26-train,أين يمكنني أن أقوم بإجراءات الدخول للخطوط الجوية اليابانية ؟,وين نقدر نسجل للخطوط الجوية اليابانية؟
17280,corpus-6-test-corpus-26-train,ما هي المحتويات ؟,واش هو المحتوى؟
17295,corpus-6-test-corpus-26-train,هل هناك أي أماكن في المنطقة تلقي تزكية كثيرة ؟,اذا كاين أماكن منصوح بيها بزاف فالحومة؟
17311,corpus-6-test-corpus-26-train,من فضلك أعطني بعض الفكة .,أعطيني الصرف، من فضلك.
17313,corpus-6-test-corpus-26-train,حسناً . سأتأكد أن حقائبك ستكون هنا .,جيد. نحرص باش الحقائب ديالك يكونو هنا.
17315,corpus-6-test-corpus-26-train,"هذا هو طبقنا المميز , سمك موسى المشوي الخاص بدوفر .",هاذا التخصص ديالنا، صول دوفر مشوي.
17339,corpus-6-test-corpus-26-train,سنمكث .,رانا رايحين نقعدو.
17350,corpus-6-test-corpus-26-train,لقد تعرضت لعملية سلب .,اتعداو عليا.
17356,corpus-6-test-corpus-26-train,حسناً . هل يجب أن أقوم بتركيزها ؟,جيد. اذا لازم نركز عليه؟
17381,corpus-6-test-corpus-26-dev,سنتقاسم .,نتقاسمو.
17394,corpus-6-test-corpus-26-train,لا يوجد لدينا نفس الطراز الآن . سأفحص مخزوننا . انتظر دقيقة من فضلك .,حاليا معندناش هاذ الطراز الخاص. دوك نتحقق فالمخزن ديالنا. انتظر دقيقة، من فضلك.
17398,corpus-6-test-corpus-26-train,ويسكي اسكتلندي وماء من فضلك .,سكوتش مع ماء، من فضلك.
17399,corpus-6-test-corpus-26-train,هذا يبدو رائعاً . ما الثمن ؟,يبان مليح. شحال يسوا؟
17414,corpus-6-test-corpus-26-train,خذ هذه التذكرة الطبية إلى الصيدلية . يمكنك الحصول على الدواء من هناك .,ادي هاذ الوصفة للصيدلية. تصيب الدواء لهيك.
17438,corpus-6-test-corpus-26-train,لقد طلبت ذلك .,أنا طلبت هاذا.
17453,corpus-6-test-corpus-26-train,"نعم , يمكنك أن تتوقف في أي محطة ما بين هنا وشيكاغو .",إيه، تقدر تحبس فالمحطة اللي تحب من هنا لشيكاغو.
17460,corpus-6-test-corpus-26-train,من أين يمكنني شراء بعض الهدايا التذكارية ؟,وين نقدر نشري أشياء تذكارية؟
17475,corpus-6-test-corpus-26-train,إنها غالية الثمن . لا أستطيع شرائها .,بزاف غالي. منقدرش نشريه.
17482,corpus-6-test-corpus-26-train,هل يمكنني أن أحصل على رقم تليفون إيه بي سي والشركة في شيكاغو من فضلك ؟,نقدر نتحصل على رقم إيه بي سي أند كومباني، من فضلك.
17488,corpus-6-test-corpus-26-test,أين الكاتدرائية ؟,وين راهي الكاتدرائية؟
17496,corpus-6-test-corpus-26-train,كيف تحب أن تأكل البيض ؟,كيفاش تحب البيض ديالك؟
17504,corpus-6-test-corpus-26-train,يوجد بجانب هذا المبني تحديداً .,قدام هاذ العمارة بالضبط.
17526,corpus-6-test-corpus-26-train,"لا , أعتقد أنهم نسوا أن يحضروا واحدة لنا .",لالا، نظن بلي نساو مجابولناش واحد.
17537,corpus-6-test-corpus-26-train,حسناً . لقد تم التأكيد . هل يمكننا أن نأخذ رقم تليفونك في حالة الحاجة إلى الاتصال بك ؟,موافق. انه مؤكد. تقدر تعطيلنا رقم الهاتف ديالك، بالاك نحتاجو نتصلو بيك؟
17548,corpus-6-test-corpus-26-train,ما هو اسم الرسام ؟,واسمو الرسام؟
17559,corpus-6-test-corpus-26-train,هل أجعله يعاود الاتصال بك عندما يعود ؟,اذا لازم نطلب منو يعاود يتصل بيك غير يوصل؟
17593,corpus-6-test-corpus-26-train,أود أن آخذ هذا .,راني حاب هاذا.
17606,corpus-6-test-corpus-26-train,أحب هذه الخدمة بتقديم شامبانيا للتحية بعد الإقلاع . دعني أشرب فى صحتك .,يعجبني هاذ الترحيب بالشامبانيا عند الصعود. نشربو لصحتك.
17609,corpus-6-test-corpus-26-train,أربعون دولار يومياً ، بالإضافة إلى ثمانية سنت لكل ميل .,أربعون دولار لليوم زائد عشرة سنت للميل.
17615,corpus-6-test-corpus-26-train,أراهن بخمسة دولارات .,نراهن خمسة دولارات.
17636,corpus-6-test-corpus-26-train,هل هذا طلب شخص آخر .,هاذي ماشي الطلبية تع شخص واحد آخر؟
17645,corpus-6-test-corpus-26-train,هل قلت لي كيف أذهب إلى المتحف ؟,تقدر تقولي كيفاش نروح للمتحف؟
17649,corpus-6-test-corpus-26-train,آسف جدا ، لكني أود تأجيل الميعاد .,راني نعتذر بزاف، بصح راني حاب نأجل الموعد.
17652,corpus-6-test-corpus-26-test,هل رشحت لي رحلة قصيرة ؟,تقدر تنصحني برحلة؟
17660,corpus-6-test-corpus-26-train,سيغادر قطارك من الرصيف رقم ثمانية .,القطار ديالك يروح من الرصيف رقم ثمانية.
17673,corpus-6-test-corpus-26-train,أبحث عن شنطة بحزام متحرك .,نحتاج إلى ساك مع حزام كتف قابل للتعديل.
17674,corpus-6-test-corpus-26-train,أود أن تبقي تحت مائة وثمانين دولار .,نحب هاذا يبقى في أقل من ثمانمئة وتسعون دولار.
17739,corpus-6-test-corpus-26-train,سأسلك بعد أن ألقي نظرة هنا وهناك .,نطلبو منكم غير يكون عندي الوقت باش نشوفو.
17745,corpus-6-test-corpus-26-test,نعم ، حجز لمدة ستة أيام من فضلك ، بدء من الثالث والعشرين من يوليو .,إيه. حجز لستة ليال من فضلك. من الثالث و العشرون جوان.
17757,corpus-6-test-corpus-26-train,هل يمكنك أن ترني أشياء أخري ذات تصميمات مختلفة .,تقدر توريلي واحدآخرين بأنماط مختلفة؟
17765,corpus-6-test-corpus-26-train,ما نوع العصير الذي تفضله ؟,واش من نوع تع عصير الفواكه اللي راك حاب؟
17780,corpus-6-test-corpus-26-train,هل ستعود لبلادك في الاجازات ؟,تروح لدارك فالعطلة؟
17782,corpus-6-test-corpus-26-dev,أين يمكنني الذهاب لكي أري منظراً رائعاً حقاً ؟,وين نقدر نصيب مكان مليح بزاف؟
17786,corpus-6-test-corpus-26-test,كان هذا مكسوراً بالفعل عندما فتحت الطرد .,كان مكسر كي فتحت المجموعة.
17790,corpus-6-test-corpus-26-test,التاسع والعشرون من أغسطس .,التاسع و عشرون أوت.
17797,corpus-6-test-corpus-26-train,أود أن أرسل ذلك إلى اليابان بالبريد الجوي .,راني حاب نبعث هاذا بالطيارة لليابان.
17798,corpus-6-test-corpus-26-train,عيد الشكر والعمال ، فهو يوم الشكر لكل الذين ساندوا المجتمع بأعمالهم .,يوم شكر العمال. هو اليوم لي يشكرو فيه جميع اللي يدعمو المجتمع بالعمل ديالهم.
17799,corpus-6-test-corpus-26-train,هذه الغرفة صغيرة جداً .,هاذ الغرفة صغيرة بزاف.
17803,corpus-6-test-corpus-26-train,هل يمكنني أن أحصل علي مزيد من الشاي ، من فضلك ؟,نقدر نتحصل على مزيد من الشاي، من فضلك؟
17805,corpus-6-test-corpus-26-train,أريد أن أغسل ملابسي في وقت لاحق اليوم .,راني حاب تنظيف هاذ الملابس في وقت لاحق من اليوم.
17808,corpus-6-test-corpus-26-train,هل يوجد بنك بالقرب من هنا ؟,اذا كاين بنك قريب من هنا؟
17811,corpus-6-test-corpus-26-train,هل من الممكن أن تنظف المنضدة من فضلك ؟,تقدر تنظف الطاولة، من فضلك؟
17840,corpus-6-test-corpus-26-train,سكين ، من فضلك .,موس، من فضلك.
17841,corpus-6-test-corpus-26-train,هذه كلها مطبوعات .,كامل مطبوعات.
17842,corpus-6-test-corpus-26-train,من فضلك ، اكتب رقم الغرفة في الخلف .,تقدر تكتب رقم الغرفة ديالك من الخلف.
17847,corpus-6-test-corpus-26-train,نستخدم الأعواد عندما نأكل .,نستعملو العيدان للأكل.
17852,corpus-6-test-corpus-26-train,رحلة الطيران دلتا رقم ثمانية وعشرون والمتجهة إلي نيو أورلينز سوف تتأخر حوالي ساعة .,الرحلة دالتا رقم ثمانية وعشرون لنيو اورليانز يتم تأجيلها حوالي ساعة.
17854,corpus-6-test-corpus-26-train,عندما أعود ثانية إلى اليابان ، سأكتب خطاباً . وإذا كان لديك وقت ، من فضلك أرسل لي خطاباً .,غير نولي لليابان، نكتبلك رسالة. اذا عندك الوقت، واجبلي.
17855,corpus-6-test-corpus-26-train,نسيت تذكرة الطيران الخاصة بي في الفندق .,خليت التذكرة تع الطيارة ديالي فالفندق.
17861,corpus-6-test-corpus-26-train,غرفة مفردة بدون دش من فضلك .,غرفة أحادية دون حمام، من فضلك.
17869,corpus-6-test-corpus-26-train,أشكرك ثانية لأنك ذكرتني . هل يميل كثير من الناس أن ينسوا توقيع أسمائهم ؟,يعطيك الصحة مرة أخرى لي فكرتني. كاين بزاف ناس لي موالف ينساو يمضو أسمهم؟
17886,corpus-6-test-corpus-26-train,حسناً . ليس لدينا وقت . هل يمكن أن نكمل هذه المناقشة يوم الخميس في الساعة الواحدة ؟,حسنا، مبقالناش الوقت. واش اذا كملنا هاذ الحديث نهار الخميس على الثالثة بعد الزوال؟
17899,corpus-6-test-corpus-26-test,أود بعض البيجامات .,راني حاب بيجاما.
17919,corpus-6-test-corpus-26-train,حسناً . سأتصل بك عندما يكونوا جاهزين .,موافق. نعيطلك غير يكونوا واجدين.
17935,corpus-6-test-corpus-26-train,ماذا عن الغداء ؟,والفطور؟
17947,corpus-6-test-corpus-26-test,ستقف الليموزين عند البوابة الشمالية أولاً .,الليموزين تحبس أولا عند باب الشمال.
17963,corpus-6-test-corpus-26-train,إلى متي يظل مطعم الفندق متاحا للاستخدام من قبلي ؟,حتى لوقتاش نقدر نروح لمطعم الفندق؟
17966,corpus-6-test-corpus-26-dev,هل هذا قطار مباشر ؟,اذا قطار مباشر؟
17977,corpus-6-test-corpus-26-train,"حسنا , الوقت متأخر إلى حد ما . أعتقد أنني يجب على أن أغادر الآن . شكرا جزيلا لك على الأمسية الرائعة .",حسنا، راهو راح الحال. نظن بلي لازم نروح دوكا. صحا بزاف على هاذ العشية الرائعة.
17986,corpus-6-test-corpus-26-train,هل لي أن أتناول بعض الدواء لآلام في معدتي ؟,تقدر نتحصل على دواء لآلام المعدة؟
18003,corpus-6-test-corpus-26-train,أود أن أتناول فراخ مشوية .,راني حاب الدجاج المشوي.
18018,corpus-6-test-corpus-26-train,إنه خطئي . ليس خطأك .,هاذا الخطأ ديالي. ماشي ديالك.
18036,corpus-6-test-corpus-26-train,"معذرة , متي ينتهي هذا الفيلم ؟",المعذرة، وقتاش يخلاص الفيلم؟
18040,corpus-6-test-corpus-26-train,"هذا , من فضلك .",هاذا، من فضلك.
18077,corpus-6-test-corpus-26-train,لقد سرقت مجوهراتي . أنني بحاجة لتقديم بلاغ .,سرقولي المجهورات دياولي. لازم نصرح بيه.
18103,corpus-6-test-corpus-26-train,"لحظة فقط , من فضلك . سأوصلك بالسيد جونز .",لحظة برك، من فضلك. دوك نديرك بعلاقة مع السيد جونس.
