id,split,MSA,EGY,EGY Translation
16773,corpus-6-test-corpus-26-train,"أيهما تفضل , داكن أم فاتح ؟",بتحب إيه أكتر، فاتح ولا غامق؟,يفضلون، داكن أو فاتح؟
16781,corpus-6-test-corpus-26-train,هل لك أن تخبرني عن مكان تحليق الطائرة الآن ؟,ممكن تقولي إحنا طايرين على فين؟,Yes
16793,corpus-6-test-corpus-26-train,تذكرة نزول وركوب طائرة أخرى من فضلك .,تذكرة مواصلة، لو سمحت.,تذكرة نزول وركوب طائرة أخرى من فضلك.
16796,corpus-6-test-corpus-26-train,أين يوجد مكان لطيف لقضاء نزهة ليوم واحد ؟,فين ممكن ألاقي مكان جميل لرحلة لمدة يوم احد؟,Where is the largest place to escape?
16799,corpus-6-test-corpus-26-train,أريد حقيبة كيلي حمراء نفس هذا الطراز .,أنا عايز شنطة كيلي الحمرا بنفس النظام ده.,我想 قطعة كيلي حمراء.
16805,corpus-6-test-corpus-26-train,هل ستزال تعمل جدول المواعيد ؟,لسه بتعمل في الجدول الزمني ده؟,هل ستزال تعمل جدول المواعيد؟
16810,corpus-6-test-corpus-26-train,متى يفتح المصرف ؟,البنك بيفتح إمتى؟,يناير/كانون الثاني ؟
16811,corpus-6-test-corpus-26-train,أشعر بالإعياء .,حاسس إني تعبان.,أنا لست على طبيعة.
16819,corpus-6-test-corpus-26-train,سأرتبك . هل تمانع في رسم خريطة لي ؟,أنا مرتبك. عندك مانع ترسم لي خريطة؟,أنا لست بحاجة إلى رتب. ليس تمانع في 
16822,corpus-6-test-corpus-26-test,بالخارج .,برة.,إسرائيل.
16829,corpus-6-test-corpus-26-test,خذني إلى المستشفى .,خدني للمستشفى.,خذني إلى مستشفى.
16833,corpus-6-test-corpus-26-train,هل يجب أن آتي إلى المستشفى كل يوم ؟,هو لازم آجي المستشفى كل يوم؟,Yes
16837,corpus-6-test-corpus-26-train,معدتي تؤلمني .,معدتي بتوجعني.,يبدو هذا الشخص يشعر بالرضا.
16839,corpus-6-test-corpus-26-train,كم أجرة البريد لإرسال هذا الخطاب إلى اليابان ؟,رسوم البريد قد إيه عشان أبعت الجواب ده لليابان؟,"90,000"
16842,corpus-6-test-corpus-26-train,أريد زجاجة من نبيذ شيري الأسباني .,عاوز كاس نبيذ جاف.,They want to a statue of a British soldier.
16869,corpus-6-test-corpus-26-train,هل تريد أن يأتي أحد ليأخذك من المطار ؟,محتاج حد ياخدك من المطار؟,Yes
16872,corpus-6-test-corpus-26-dev,سيبدأ الصعود على متن الطائرة الساعة الرابعة والنصف لذلك من فضلكم كونوا هناك قبل هذا الموعد .,المجلس حيبدأ أربعة ونص عشان كدة من فضلك كون موجود قلبك كدة.,They will be able to fly aboard the plane tomorrow.
16878,corpus-6-test-corpus-26-train,من ثلاثين ألف ين .,من تلاتين ألف ين.,ثلاثين ألف ين
16879,corpus-6-test-corpus-26-train,من أين يمكنني شراء بطاقة هاتف ؟,منين أقدر أشتري شريحة تليفون؟,Where would I buy a phone?
16888,corpus-6-test-corpus-26-train,هل يمكنني إعادتها في مدينة مختلفة ؟,هو ممكن أرجعه في مدينة مختلفة؟,Yes
16889,corpus-6-test-corpus-26-dev,أخطط للبقاء لمدة اثنا عشر يوماً .,أنا بخطط إني أقعد اتناشر يوم.,حاول أن تذهب لمدة عشر يوماً.
16893,corpus-6-test-corpus-26-train,من فضلك اجعل الجزء العلوي أطول قليلاً .,لو سمحت خلي التوب أطول سنه.,فضلك جعل الجزء العلوي أطول قليلاً.
16896,corpus-6-test-corpus-26-train,تحتاج لرؤية أخصائي .,إنت محتاج تشوف أخصائي.,They need to be a graduate.
16899,corpus-6-test-corpus-26-dev,بضع دقائق أخرى من فضلك .,دقايق قليلة كمان، من فضلك.,ضع دقائق أخرى من فضلك.
16904,corpus-6-test-corpus-26-train,مسار رقم أربعة عشر .,التراك رقم أربعتاشر.,أربعة عشر.
16911,corpus-6-test-corpus-26-train,آه ، عندك ؟ بالتأكيد إن لديك تشكيلة كبيرة .,أوه، إنت عملت؟ أكيد إنت عندك اختيار كبير.,أنت بحاجة إلى تشكيلة كبيرة.
16928,corpus-6-test-corpus-26-dev,لا أستطيع أن أجدها في أي مكان .,مش عارف ألاقيهم في أي مكان.,أنا لا أستطيع أن يساعدها في أي مكان.
16936,corpus-6-test-corpus-26-test,هل لديك أي مقاعد شاغرة للندن ؟,عندك أي كراسي فاضية للندن؟,Yes
16952,corpus-6-test-corpus-26-train,أريد نسخة من تقرير السرقة .,عايز نسخة من تقرير السرقة.,I want to copy the document.
16955,corpus-6-test-corpus-26-dev,إنها على بعد ناصية واحدة في الشارع .,على بعد تقاطع في الشارع.,They are a few places in the town.
16960,corpus-6-test-corpus-26-train,هل لك أن تعطيني إشارة بالضوء عندما تكون فيها ؟,ممكن تديني ضوء لما تكون فيه؟,Yes
16962,corpus-6-test-corpus-26-test,هل هذه السجائر معتدلة ؟,هي السجاير دي خفيفة؟,Yes
16964,corpus-6-test-corpus-26-train,حسنا . مثل هذه فسحب .,تمام. زي دي بالظبط.,حسنا.
16967,corpus-6-test-corpus-26-train,سيأتي القطار السريع التالي بعد ساعة .,الاكسبريس اللي جاي خلال ساعة.,يُأتي القطار السريع التالي بعد ساعة.
16976,corpus-6-test-corpus-26-train,أود أن أجعل أكمام هذا الجاكت الرياضي طويلة .,أتمنى لو الكمام بتاعت جاكت الرياضة ده تطول.,They would be able to make a very long workout.
16992,corpus-6-test-corpus-26-train,لدي حجز . هذا هو رقم تأكيد الحجز .,أنا ليا حجز. وده رقم التأكيد.,لدي رقم. هذا هو رقم الحجز.
17027,corpus-6-test-corpus-26-train,عيد ميلادك اقترب .,عيد ميلادك قرب.,عيد ميلادك يُفضل.
17030,corpus-6-test-corpus-26-dev,توقفت القطارات بسبب الإضراب .,القطورات وقفت بسبب الإضراب.,توقفت القطارات بسبب الإضراب.
17038,corpus-6-test-corpus-26-train,هل يمكنك أن تصلح ذلك ؟,ممكن تصلح دي؟,Yes
17068,corpus-6-test-corpus-26-dev,كان الشارع مزدحماً بالسيارات .,الشارع كان مليان بالعربيات.,They were locked in the car.
17079,corpus-6-test-corpus-26-train,إنه المبنى الثاني على يسار هذا المبني الأبيض .,هو المبنى التاني على شمال المبنى الأبيض ده.,هذه المنطقة يُعتبر ثاني على يسار هذا ال
17094,corpus-6-test-corpus-26-train,حجزنا مقعداً ليوم الخامس والعشرين من أكتوبر في الساعة الحادية عشر صباحاً .,إحنا حجزنا كرسي لخمسة وعشرين أكتوبر بيطلع حداشر الصبح.,يُجُد ساعة 10:08 a.m. a.m
17097,corpus-6-test-corpus-26-train,لا . قليلاً في الأمام . هناك ، نعم .,لأ، شوية صغيرين قدام. هناك، أيوة.,"ليس هناك, لكن هناك, نعم."
17115,corpus-6-test-corpus-26-train,نعم ، هذا لا يشمل الوجبات .,أيوة، ده مش بيشمل الوجبات.,هذا لا يشمل الوجبات.
17117,corpus-6-test-corpus-26-train,أين يمكنني استعادة ثمن هذه التذكرة ؟,منين أقدر أرجع التذكرة دي؟,Where would you retrieve the truth?
17120,corpus-6-test-corpus-26-train,لماذا يحدث هذا ؟,ده حصل ليه؟,كيف يحدث هذا؟
17149,corpus-6-test-corpus-26-train,أريد أن أحصل على استراحة .,عاوز آخد راحة.,我想 leave a vacation.
17158,corpus-6-test-corpus-26-train,لقد تعطلت سيارتي . من فضلك احضر لتأخذها .,عربيتي باظت، لو سمحت تعالا وخدها.,لقد تعطلت سيارتي. فضلك حضرها.
17163,corpus-6-test-corpus-26-train,أريد أن يكون شعري خلف رأسي أطول قليلاً .,أنا كنت حابب إن شعري يكون أطول سنة من ورا.,أنا أريد أن يكون شعري خلف رأسي أطول قليلاً
17177,corpus-6-test-corpus-26-train,ما هي الأنواع التي لديكم ؟,عندك أنواع إيه؟,نوع مختلف من هذه الأنواع ؟
17179,corpus-6-test-corpus-26-dev,أوافق . إنه أحد الأماكن المفضلة لي .,أنا موافق. ده واحد من أحسن الأطباق عندي.,أنا وافق. He is one of my best places.
17180,corpus-6-test-corpus-26-train,ما هو نوع النموذج الذي تفكر فيه ؟,عندك نوع موديل معين في دماغك؟,نوع النموذج الذي تفكر فيها
17204,corpus-6-test-corpus-26-test,اسمي ميتشكو تاناكا ، ورقم الرحلة إلى طوكيو هو خمسة ، صفر ، واحد .,اسمي ميتشيكو تاناكا، ورقم الرحلة خمسة صفر واحد لطوكيو.,يذكر ميتشكو تاناكا ، ورقم الرحلة إلى طوكيو
17216,corpus-6-test-corpus-26-train,من فضلك ، هل رسمت لي خريطة بسيطة من هنا ؟,ممكن لو سمحت ترسملي خرطة واضحة من هنا؟,"أنت فضلك, هل يريد أن يُطلب منك "
17217,corpus-6-test-corpus-26-train,أين نتقابل ؟,هنتاقبل فين؟,Where are you going?
17222,corpus-6-test-corpus-26-train,أود تصفيف شعري بالطريقة التي كان عليها من قبل .,عاوز أحصل على تسريحة شعري زي ما كانت.,يُستخدم الشعر على شكل طبيعي.
17229,corpus-6-test-corpus-26-train,أعطني خمسين ، من فضلك .,إديني خمسين، لو سمحت.,"يُفضل خمسين, من فضلك."
17272,corpus-6-test-corpus-26-train,أين يمكنني أن أقوم بإجراءات الدخول للخطوط الجوية اليابانية ؟,فين ممكن أسجل وصول في الخطوط الجوية اليابانية؟,Where would I be able to get a passport to the Soviet Union
17280,corpus-6-test-corpus-26-train,ما هي المحتويات ؟,إيه هي المحتويات؟,عدد القضايا؟
17295,corpus-6-test-corpus-26-train,هل هناك أي أماكن في المنطقة تلقي تزكية كثيرة ؟,هو فيه أي أماكن في المنطقة مترشحة بدرجة كبيرة؟,Yes
17311,corpus-6-test-corpus-26-train,من فضلك أعطني بعض الفكة .,إديني شوية فلوس، لو سمحت.,فضلك يساعدني بعض الفكة.
17313,corpus-6-test-corpus-26-train,حسناً . سأتأكد أن حقائبك ستكون هنا .,تمام. أنا هتأكد من إن شنطك هتكون هنا.,حسناً. أنا أتمنى أن حقيبةك هنا.
17315,corpus-6-test-corpus-26-train,"هذا هو طبقنا المميز , سمك موسى المشوي الخاص بدوفر .",هو ده تخصصنا، سمك موسى المشوي الوحيد بتاع دوفر.,"هذا هو طبقنا المميز, سموذي موسى المشوي الخاص"
17339,corpus-6-test-corpus-26-train,سنمكث .,إحنا حنستنى.,ينمو على مدار اليوم.
17350,corpus-6-test-corpus-26-train,لقد تعرضت لعملية سلب .,أنا اتسرقت تحت تهديد السلاح.,لقد تعرضت لعملية سلب.
17356,corpus-6-test-corpus-26-train,حسناً . هل يجب أن أقوم بتركيزها ؟,تمام. هو لازم أسنتره؟,حسناً. ليس عليك أن يقوم بتركيزها؟
17381,corpus-6-test-corpus-26-dev,سنتقاسم .,هنشارك.,يُعد هذه الطريقة لعدة أيام.
17394,corpus-6-test-corpus-26-train,لا يوجد لدينا نفس الطراز الآن . سأفحص مخزوننا . انتظر دقيقة من فضلك .,معندناش نفس الموديل ده دلوقتي. حبص على فروعنا. إستنى دقيقة واحدة، من فضلك.,ليس لديه أحد الطراز الآن. ينتظر دقيقة من
